,time,pos,vel,torque
0,0.0,-3.044167238879993,-0.2087912087912116,0.8395604395604401
1,0.01,-3.0354238193331753,1.7252747252747227,1.7626373626373635
2,0.02,-3.000450141145947,8.560439560439562,4.786813186813188
3,0.03,-3.0062790875104923,1.5934065934065913,11.195604395604393
4,0.04,-2.980048828870068,1.1318681318681314,0.848351648351649
5,0.05,-2.94507515068284,2.098901098901102,0.09230769230769198
6,0.06,-2.9509040970473848,3.373626373626372,0.45274725274725114
7,0.07,-2.9159304188601567,7.395604395604393,10.703296703296704
8,0.08,-2.9042725261310807,-4.032967032967036,8.127472527472527
9,0.09,-2.8634699015793075,8.230769230769234,4.6373626373626395
10,0.1,-2.8518120088502315,-2.6923076923076934,0.5230769230769248
11,0.11,-2.796437018387124,6.384615384615387,-0.5318681318681335
12,0.12,-2.7993514915693964,-0.340659340659343,0.45274725274725114
13,0.13,-2.732318608377198,11.81318681318681,0.27692307692307594
14,0.14,-2.703173876554516,-1.1538461538461533,14.77362637362637
15,0.15,-2.676943617914091,2.53846153846154,0.8131868131868137
16,0.16,-2.61282520790418,2.9340659340659343,9.648351648351648
17,0.17,-2.595338368810559,0.6923076923076934,1.0857142857142854
18,0.18,-2.5283054856183758,11.81318681318681,-0.7516483516483525
19,0.19,-2.496246280613405,5.285714285714285,1.1560439560439555
20,0.2,-2.4292133974212216,5.285714285714285,0.6725274725274737
21,0.21,-2.3971541924162665,1.6593406593406568,0.6285714285714299
22,0.22,-2.3242923628595378,12.78021978021978,-0.7868131868131876
23,0.23,-2.2922331578545823,-0.6483516483516496,2.035164835164835
24,0.24,-2.207713435568777,13.989010989010984,0.9274725274725277
25,0.25,-2.1494239719233974,5.285714285714285,1.3494505494505482
26,0.26,-2.0853055619134864,12.582417582417584,1.068131868131868
27,0.27,-2.0299305714503646,1.2637362637362628,0.7868131868131876
28,0.28,-1.9366674296177564,8.934065934065934,0.10989010989010949
29,0.29,-1.8754634927901177,4.142857142857146,11.037362637362635
30,0.3,-1.785114824139768,8.098901098901102,0.8747252747252751
31,0.31,-1.7122529945830536,7.857142857142854,6.052747252747253
32,0.32,-1.6219043259327035,8.736263736263737,5.771428571428572
33,0.33,-1.5344701304646406,8.692307692307693,1.0329670329670328
34,0.34,-1.43829251544976,10.53846153846154,0.10989010989010949
35,0.35000000000000003,-1.3479438467994243,10.07692307692308,0.5758241758241773
36,0.36,-1.2517662317845435,9.263736263736263,0.04835164835164817
37,0.37,-1.1555886167696627,9.835164835164832,-0.1802197802197796
38,0.38,-1.0623254749370543,9.329670329670328,-0.25054945054944966
39,0.39,-0.9574044403753704,10.340659340659345,-3.6703296703296697
40,0.4,-0.8612268253604894,10.142857142857144,-3.072527472527472
41,0.41000000000000003,-0.7621347371633505,9.901098901098896,-3.4417582417582415
42,0.42,-0.6630426489661971,10.07692307692308,-3.4417582417582415
43,0.43,-0.563950560769058,9.571428571428568,-2.017582417582417
44,0.44,-0.46777294575417727,9.329670329670328,-0.9450549450549453
45,0.45,-0.374509803921569,8.098901098901102,-1.1296703296703292
46,0.46,-0.2812466620889609,6.4505494505494525,-0.7516483516483525
47,0.47000000000000003,-0.18798352025635268,5.681318681318679,-1.393406593406592
48,0.48,-0.09180590524147193,7.219780219780219,-8.962637362637361
49,0.49,-0.007286182955667186,11.439560439560438,-1.9384615384615385
50,0.5,0.07431906614786497,8.802197802197803,-0.9010989010989015
51,0.51,0.1588387884336555,7.329670329670328,-2.6593406593406588
52,0.52,0.2462729839017328,8.626373626373628,-8.804395604395605
53,0.53,0.327878233005265,9.7032967032967,-3.0989010989010985
54,0.54,0.403654535744252,8.164835164835168,-0.5054945054945073
55,0.55,0.4881742580300568,7.527472527472525,-0.6373626373626387
56,0.56,0.563950560769058,7.923076923076918,-0.25054945054944966
57,0.5700000000000001,0.6426413366903176,7.857142857142854,-0.2857142857142847
58,0.58,0.7184176394293189,7.329670329670328,0.1714285714285708
59,0.59,0.794193942168306,9.0,0.1802197802197796
60,0.6,0.8699702449073072,6.18681318681319,0.36483516483516354
61,0.61,0.9457465476462944,7.725274725274722,0.5670329670329686
62,0.62,1.0156939040207504,6.120879120879124,0.347252747252746
63,0.63,1.0768978408484031,8.64835164835165,-15.608791208791208
64,0.64,1.1468451972228593,1.021978021978022,0.2857142857142847
65,0.65,1.2255359731441189,14.692307692307692,1.4021978021978008
66,0.66,1.289654383154044,5.219780219780218,1.9120879120879124
67,0.67,1.3712596322575763,10.340659340659345,-0.32087912087911974
68,0.68,1.4120622568093353,4.340659340659343,0.9098901098901102
69,0.6900000000000001,1.5053253986419435,3.505494505494504,-0.127472527472527
70,0.7000000000000001,1.5577859159227927,13.549450549450547,-0.8747252747252751
71,0.71,1.6131609063859003,1.7692307692307665,3.6439560439560448
72,0.72,1.6947661554894324,4.714285714285715,-0.45274725274725114
73,0.73,1.7530556191348123,10.274725274725276,-0.347252747252746
74,0.74,1.80843060959792,3.5714285714285694,0.5582417582417598
75,0.75,1.890035858701452,3.0659340659340657,0.13626373626373575
76,0.76,1.910437170977346,6.758241758241759,0.7164835164835175
77,0.77,2.0095292591744847,0.8241758241758248,0.25054945054944966
78,0.78,2.0299305714503646,11.373626373626372,17.99120879120879
79,0.79,2.1086213473716384,-0.5164835164835182,0.6725274725274737
80,0.8,2.169825284199277,11.549450549450547,-2.351648351648352
81,0.81,2.204798962386505,2.4285714285714306,2.175824175824175
82,0.8200000000000001,2.2922331578545823,5.615384615384613,-1.428571428571427
83,0.8300000000000001,2.306805523765931,5.1098901098901095,0.9890109890109889
