time,position,velocity,torque
0.000000000000000000e+00,-1.457236591136279458e-03,3.186813186813211018e-01,-1.318681318681313996e-02
1.608419418334960938e-02,-1.457236591136279458e-03,-1.428571428571459023e-01,-1.318681318681313996e-02
2.608489990234375000e-02,-1.457236591136279458e-03,-7.692307692308020250e-02,-4.395604395604379988e-03
3.608560562133789062e-02,1.457236591136279458e-03,4.285714285714306016e-01,1.516483516483518201e+00
4.623007774353027344e-02,-1.457236591136279458e-03,-5.164835164835182013e-01,5.934065934065948511e-01
5.643510818481445312e-02,1.457236591136279458e-03,1.208791208791240024e-01,2.153846153846146194e-01
6.643581390380859375e-02,1.457236591136279458e-03,4.285714285714306016e-01,7.516483516483525307e-01
7.643604278564453125e-02,1.457236591136279458e-03,-4.505494505494525015e-01,9.230769230769197975e-02
8.643651008605957031e-02,1.457236591136279458e-03,1.208791208791240024e-01,1.010989010989007397e-01
9.643673896789550781e-02,4.371709773408838373e-03,6.263736263736277010e-01,4.791208791208774187e-01
1.064374446868896484e-01,7.286182955667186434e-03,-3.846153846153868017e-01,1.802197802197795795e-01
1.164376735687255859e-01,7.286182955667186434e-03,3.186813186813211018e-01,1.098901098901094997e-01
1.264381408691406250e-01,1.020065613793974535e-02,4.285714285714306016e-01,6.109890109890123711e-01
1.364386081695556641e-01,1.020065613793974535e-02,-7.692307692308020250e-02,1.010989010989007397e-01
1.464390754699707031e-01,1.311512932021230426e-02,4.285714285714306016e-01,3.736263736263722990e-01
1.564393043518066406e-01,1.602960250248486318e-02,1.868131868131897022e-01,8.835164835164839303e-01
1.664395332336425781e-01,1.602960250248486318e-02,1.208791208791240024e-01,3.560439560439547790e-01
1.764400005340576172e-01,2.185854886701577016e-02,4.945054945054963014e-01,1.138461538461537970e+00
1.864407062530517578e-01,2.477302204928832907e-02,1.868131868131897022e-01,1.076923076923076650e+00
1.964409351348876953e-01,2.768749523156088799e-02,4.945054945054963014e-01,9.010989010989014503e-01
2.064411640167236328e-01,3.351644159609179496e-02,4.945054945054963014e-01,1.507692307692309441e+00
2.164416313171386719e-01,3.643091477836435388e-02,1.868131868131897022e-01,1.481318681318679609e+00
2.264420986175537109e-01,4.225986114289526085e-02,5.604395604395620012e-01,1.534065934065935721e+00
2.364425659179687500e-01,4.808880750744037869e-02,5.604395604395620012e-01,1.472527472527470849e+00
2.464430332183837891e-01,5.391775387197128566e-02,7.582417582417591007e-01,1.463736263736262089e+00
2.564432621002197266e-01,6.266117341878896241e-02,8.241758241758248005e-01,1.454945054945053329e+00
2.664439678192138672e-01,7.140459296559242830e-02,8.241758241758248005e-01,1.516483516483518201e+00
2.764444351196289062e-01,7.723353933012333528e-02,8.241758241758248005e-01,1.481318681318679609e+00
