des_time,des_pos,des_vel,des_tau,meas_time,meas_pos,meas_vel,meas_tau
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000733e-01,1.426372655994260878e-02,6.124059585245033438e-02,9.492271242837445333e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000822e-01,1.485867326732109167e-02,5.773337631813350163e-02,8.964246086981522699e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000910e-01,1.541621923855464663e-02,5.376221120350032495e-02,8.424397106509591560e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000999e-01,1.593173611942996087e-02,4.932946934891709739e-02,7.872152035052272512e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000001088e-01,1.640062594849894459e-02,4.443885791185923917e-02,7.308161805807110445e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000001177e-01,1.681833658172303056e-02,3.909582968463209962e-02,6.733686783014616872e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000001266e-01,1.718037639350941670e-02,3.330703219374605423e-02,6.149228123033340793e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000001354e-01,1.748232578752431307e-02,2.708022012145129206e-02,5.555191714284336141e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000001443e-01,1.771984775668504139e-02,2.042415276865851628e-02,4.951868891203862338e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000001532e-01,1.788869766211749132e-02,1.334854035394909127e-02,4.339508425053577312e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000001621e-01,1.798473443738371480e-02,5.864382266087842313e-03,3.718882143003636453e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000001710e-01,1.800393328538930221e-02,1.484299024489387636e-04,3.090749080438936688e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000001799e-01,1.798495943488691642e-02,-1.769676818406299736e-03,2.292013450246870726e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000001887e-01,1.796461464288102647e-02,-4.466150927779169791e-03,1.167470309012799343e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000001976e-01,1.793514785131459718e-02,-1.429776604490043748e-03,6.212115081482049231e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000002065e-01,1.793046815573678954e-02,-1.672747179783420609e-03,-1.514305313795816232e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000002154e-01,1.791862029086026264e-02,-6.975729981273711550e-04,-2.878946759573669870e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000002243e-01,1.791175881619385540e-02,-6.745244515146971804e-04,-4.240000039646855956e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000002331e-01,1.790103875892086124e-02,-1.468213204486698304e-03,-5.415868381461270281e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000002420e-01,1.787849979239597431e-02,-3.037018189174392566e-03,-6.542299416252138344e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000002509e-01,1.783658332782744535e-02,-5.342222655919492101e-03,-7.625230334287490253e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000002598e-01,1.776812667766310139e-02,-8.343378061788562366e-03,-8.663853366990431626e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000002687e-01,1.766637003313068638e-02,-1.200036997282360497e-02,-9.660199874356178995e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000002220e-01,1.752495555369540728e-02,-1.627293248868267456e-02,-1.061549376014695734e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000002309e-01,1.733792873127591727e-02,-2.112067834067057545e-02,-1.153088756948779658e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000002398e-01,1.709973905192756563e-02,-2.650320918399627981e-02,-1.240757775188932044e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000002487e-01,1.680523959114032725e-02,-3.238021855634779650e-02,-1.324679519919976511e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000002576e-01,1.644968648127957678e-02,-3.871141469632254084e-02,-1.404954755863582483e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000002665e-01,1.602873851827653004e-02,-4.545656973287185570e-02,-1.481680018868021531e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000002753e-01,1.553845603626609860e-02,-5.257561682700636480e-02,-1.554954577388470982e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000002842e-01,1.497529848941544714e-02,-6.002881147547461937e-02,-1.624889799326643958e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000002931e-01,1.433611945104872575e-02,-6.777708643864698013e-02,-1.691637240457603275e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000003020e-01,1.361816099041226157e-02,-7.578182194499218094e-02,-1.755305124680520412e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000003109e-01,1.281904906691839346e-02,-8.400487172707651884e-02,-1.815995018856436105e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.100000000000003197e-01,1.193678845591751234e-02,-9.240863061684917446e-02,-1.873807964973688012e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000003286e-01,1.096975701757007919e-02,-1.009560983139251578e-01,-1.928844147296722156e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000003375e-01,9.916698946007352147e-03,-1.096110194380407882e-01,-1.981214090500825753e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000003464e-01,8.776716578352283110e-03,-1.183380314488495233e-01,-2.031040136883703606e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000003553e-01,7.549261270855265119e-03,-1.271027034001127320e-01,-2.078441147051583171e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000003642e-01,6.234123925752282393e-03,-1.358715670388894459e-01,-2.123531695872882541e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000003730e-01,4.831425228472867664e-03,-1.446121436321619880e-01,-2.166421755518827541e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000003819e-01,3.341606860743289581e-03,-1.532927222823487479e-01,-2.207181267990975249e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000003908e-01,1.765423603824457137e-03,-1.618824033056217304e-01,-2.245878241950809984e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000003997e-01,1.039332706482916022e-04,-1.703514885991366246e-01,-2.282628905231163241e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100000000000004086e-01,-1.641515334659917041e-03,-1.786714861807391364e-01,-2.317542959047379503e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000004174e-01,-3.469294479731769004e-03,-1.868151101479938736e-01,-2.350723258739415011e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000004263e-01,-5.377509687399488827e-03,-1.947563047852934326e-01,-2.382269620574367364e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000004352e-01,-7.364012360415251104e-03,-2.024703086502696314e-01,-2.412284936006149627e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000004441e-01,-9.426412164430011606e-03,-2.099335423515119592e-01,-2.440850249357678359e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000004530e-01,-1.156208874515613980e-02,-2.171235875223753720e-01,-2.468038086846326695e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000004619e-01,-1.376820327785949205e-02,-2.240191743076215825e-01,-2.493913984581145882e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000004707e-01,-1.604170998225193726e-02,-2.306001869358550449e-01,-2.518539398753753544e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000004796e-01,-1.837936977019487619e-02,-2.368480841557374372e-01,-2.542031680283827755e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000004885e-01,-2.077776656994610033e-02,-2.427460143749166632e-01,-2.564521047818751343e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.100000000000004974e-01,-2.323332367198733400e-02,-2.482787050979024801e-01,-2.586118732086499783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.200000000000005063e-01,-2.574231925078004565e-02,-2.534324086341226967e-01,-2.606925402761898214e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000005151e-01,-2.830090134725321560e-02,-2.581948485518604230e-01,-2.627031654784740544e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000005240e-01,-3.090510021415549674e-02,-2.625547463706180973e-01,-2.646458026017722287e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000005329e-01,-3.355083640941072115e-02,-2.665014444953370254e-01,-2.665168647537208835e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000005418e-01,-3.623392360797950129e-02,-2.700242275058534758e-01,-2.683027682002240843e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000005507e-01,-3.894617911854154901e-02,-2.723355718616313759e-01,-2.588224719924105965e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.800000000000005596e-01,-4.167496547758779007e-02,-2.733313970190629494e-01,-2.477887888931802896e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.900000000000005684e-01,-4.440714097573335295e-02,-2.730148259475267403e-01,-2.366955315109209590e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000005773e-01,-4.712966342072490156e-02,-2.714026197970696441e-01,-2.257021729098375173e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000005862e-01,-4.982965808807730129e-02,-2.685115053229019111e-01,-2.147734713441119270e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000005951e-01,-5.249441342201476013e-02,-2.643573848985934505e-01,-2.038633136653865696e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000006040e-01,-5.511138965159751574e-02,-2.589587042857233734e-01,-1.929743900859057226e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000006128e-01,-5.766824299549108690e-02,-2.523362062941080786e-01,-1.821066447414492473e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000006217e-01,-6.015284875769526945e-02,-2.445129550416422493e-01,-1.712612067726477783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.600000000000006306e-01,-6.255332691711772142e-02,-2.355148098661761225e-01,-1.604469227435843803e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000006395e-01,-6.485806917951845996e-02,-2.253702446094528467e-01,-1.496710707275251961e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.800000000000006484e-01,-6.705576418308209496e-02,-2.141101591359935163e-01,-1.389393029454494277e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000006573e-01,-6.913541958293673018e-02,-2.017674440004492420e-01,-1.282521443704821018e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000666e+00,-7.108638008090939486e-02,-1.883766048978304519e-01,-1.176058621710386054e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000675e+00,-7.289834270375519787e-02,-1.739735877713219359e-01,-1.069953552975858868e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000684e+00,-7.456137159785711233e-02,-1.585958567265501051e-01,-9.641780839735258901e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000693e+00,-7.606591353418797052e-02,-1.422824581680781353e-01,-8.587254008192433952e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000000000000702e+00,-7.740281279332035524e-02,-1.250738329902691959e-01,-7.535742710800268085e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000711e+00,-7.856332422060388621e-02,-1.070116384715252833e-01,-6.486905942040366302e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060000000000000719e+00,-7.953912552899512767e-02,-8.813877569794117961e-02,-5.440570629146349035e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070000000000000728e+00,-8.032232957743103141e-02,-6.849935731911202530e-02,-4.396649100776214847e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000737e+00,-8.090549550674612511e-02,-4.813851152790341037e-02,-3.354906196420606723e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090000000000000746e+00,-8.128163804893831501e-02,-2.710221277637072865e-02,-2.314998097464381413e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000755e+00,-8.144423581820746383e-02,-5.437247286753904563e-03,-1.276666332843710838e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110000000000000764e+00,-8.140881025054010067e-02,1.033218456784757572e-02,-2.401807733479238011e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000773e+00,-8.125421011968296525e-02,2.057089213468823313e-02,1.287312932127715817e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130000000000000782e+00,-8.099082608842653186e-02,3.208393705193081369e-02,3.279438066152862152e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140000000000000790e+00,-8.060625232891222014e-02,4.480348459346572554e-02,5.219038411937899913e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.150000000000000799e+00,-8.008876511541156151e-02,5.866097197936553931e-02,7.107771079742844500e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000808e+00,-7.942733258395234808e-02,7.358661342019864882e-02,8.946383724430390094e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000817e+00,-7.861162495566463571e-02,8.950980130399224799e-02,1.073599479391123546e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000826e+00,-7.763202309970369808e-02,1.063590375905030944e-01,1.247742006592751779e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000835e+00,-7.647962721456437463e-02,1.240619786161606813e-01,1.417133270773434095e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000844e+00,-7.514626348546508960e-02,1.425457946500228168e-01,1.581871400361715141e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210000000000000853e+00,-7.362448800176976671e-02,1.617373584480135129e-01,1.742060981893960303e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000862e+00,-7.190758949950254442e-02,1.815632918162646825e-01,1.897792751516098331e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230000000000000870e+00,-6.998959112236145808e-02,2.019501152062315730e-01,2.049158375448366376e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.240000000000000879e+00,-6.786524990930536960e-02,2.228245525609607591e-01,2.196272873884321519e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000888e+00,-6.553005469118541870e-02,2.441135449580171535e-01,2.339233090547269411e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000897e+00,-6.298022375733118572e-02,2.657442829576709964e-01,2.478120419849317302e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270000000000000906e+00,-6.021270312287876902e-02,2.876440543519594994e-01,2.612974323538935773e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000915e+00,-5.722516066416916819e-02,3.097412213635829525e-01,2.743954527994555415e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000924e+00,-5.401759307881050937e-02,3.316421082193798942e-01,2.824748675669341846e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000933e+00,-5.059432434868094824e-02,3.528751658762384613e-01,2.843714671973485708e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.310000000000000941e+00,-4.696268937569291618e-02,3.733094617542668803e-01,2.849165197281882111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000950e+00,-4.313095252274250224e-02,3.928899787410226052e-01,2.851661145013265619e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330000000000000959e+00,-3.910791521429475559e-02,4.115643366631656086e-01,2.851288387556671355e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000968e+00,-3.490287894379442285e-02,4.292849133198046174e-01,2.848425157083621651e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.350000000000000977e+00,-3.052560088403677430e-02,4.460082058120252158e-01,2.843348693442220854e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000986e+00,-2.598625555455918307e-02,4.616942579146291470e-01,2.836245215527630203e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000995e+00,-2.129540537834812702e-02,4.763054558499937863e-01,2.827119513745174895e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.380000000000001004e+00,-1.646397327691110149e-02,4.898073225655925622e-01,2.816081710250830095e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.390000000000001013e+00,-1.150321134584272181e-02,5.021685081470218526e-01,2.803233366850441666e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000001021e+00,-6.424666106519229952e-03,5.133614832316918397e-01,2.788769439745463208e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410000000000001030e+00,-1.240137613536499046e-03,5.233630744119190936e-01,2.772957362056231445e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420000000000001039e+00,4.038363002935949769e-03,5.321542426614779275e-01,2.756030021558449339e-01
