time,position,velocity,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.892479538917541504e-01
5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,-8.917008042335510254e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.833631873130798340e-01
1.499999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.833631873130798340e-01
2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.830363154411315918e-01
2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.942211866378784180e-01
2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.963227868080139160e-01
3.500000000000000333e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.849667310714721680e-01
4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.721955418586730957e-01
4.499999999999999833e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.834303617477416992e-01
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.838011622428894043e-01
5.500000000000000028e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.798670768737792969e-01
5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.773492574691772461e-01
6.500000000000000222e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.829263448715209961e-01
7.000000000000000666e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.829263448715209961e-01
7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.653520345687866211e-01
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.857732415199279785e-01
8.500000000000000611e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.635989427566528320e-01
8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.841103315353393555e-01
9.500000000000000111e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.828432559967041016e-01
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.833807706832885742e-01
